score,family_id,H_raw,Hmax,H_star
26.1,legacy_linear_v1,0.634560287199,1.057683465515,0.599952923429
26.2,legacy_linear_v1,0.623824560474,1.057683465515,0.589802696944
26.3,legacy_linear_v1,0.612917739035,1.057683465515,0.579490706831
26.4,legacy_linear_v1,0.601836674515,1.057683465515,0.569013976428
26.5,legacy_linear_v1,0.590578025059,1.057683465515,0.558369346136
26.6,legacy_linear_v1,0.579138239076,1.057683465515,0.54755345806
26.7,legacy_linear_v1,0.567513537071,1.057683465515,0.536562738829
26.8,legacy_linear_v1,0.555699891263,1.057683465515,0.525393380327
26.9,legacy_linear_v1,0.543693002646,1.057683465515,0.514041318005
27.0,legacy_linear_v1,0.53148827508,1.057683465515,0.502502206387
27.1,legacy_linear_v1,0.519080785916,1.057683465515,0.49077139129
27.2,legacy_linear_v1,0.50646525255,1.057683465515,0.478843878214
27.3,legacy_linear_v1,0.493635994199,1.057683465515,0.46671429619
27.4,legacy_linear_v1,0.480586887986,1.057683465515,0.454376856267
27.5,legacy_linear_v1,0.46731131826,1.057683465515,0.441825303596
27.6,legacy_linear_v1,0.453802117783,1.057683465515,0.429052861824
27.7,legacy_linear_v1,0.440051499101,1.057683465515,0.416052168204
27.8,legacy_linear_v1,0.426050973942,1.057683465515,0.402815197394
27.9,legacy_linear_v1,0.411791257937,1.057683465515,0.389333171372
28.0,legacy_linear_v1,0.397262157141,1.057683465515,0.375596452146
28.1,legacy_linear_v1,0.382452431816,1.057683465515,0.361594412965
28.2,legacy_linear_v1,0.367349631457,1.057683465515,0.347315282345
28.3,legacy_linear_v1,0.351939893071,1.057683465515,0.332745953346
28.4,legacy_linear_v1,0.336207691847,1.057683465515,0.317871747842
28.5,legacy_linear_v1,0.320135529308,1.057683465515,0.302676121681
28.6,legacy_linear_v1,0.30370353802,1.057683465515,0.287140290949
28.7,legacy_linear_v1,0.286888972913,1.057683465515,0.271242751037
28.8,legacy_linear_v1,0.269665545402,1.057683465515,0.254958647076
28.9,legacy_linear_v1,0.252002534416,1.057683465515,0.238258933445
29.0,legacy_linear_v1,0.233863572225,1.057683465515,0.221109225822
29.1,legacy_linear_v1,0.215204941132,1.057683465515,0.203468190767
29.2,legacy_linear_v1,0.195973106571,1.057683465515,0.185285213356
29.3,legacy_linear_v1,0.176101003432,1.057683465515,0.166496886048
29.4,legacy_linear_v1,0.155502170955,1.057683465515,0.147021463439
29.5,legacy_linear_v1,0.134060905718,1.057683465515,0.126749552289
29.6,legacy_linear_v1,0.11161433462,1.057683465515,0.105527162198
29.7,legacy_linear_v1,0.087915866661,1.057683465515,0.083121150635
29.8,legacy_linear_v1,0.062546698601,1.057683465515,0.059135554862
29.9,legacy_linear_v1,0.03462480702,1.057683465515,0.032736454855
30.0,legacy_linear_v1,0.0,1.057683465515,0.0
30.1,legacy_linear_v1,0.0,1.057683465515,0.0
30.2,legacy_linear_v1,0.0,1.057683465515,0.0
30.3,legacy_linear_v1,0.0,1.057683465515,0.0
30.4,legacy_linear_v1,0.0,1.057683465515,0.0
30.5,legacy_linear_v1,0.0,1.057683465515,0.0
30.6,legacy_linear_v1,0.0,1.057683465515,0.0
30.7,legacy_linear_v1,0.0,1.057683465515,0.0
30.8,legacy_linear_v1,0.0,1.057683465515,0.0
30.9,legacy_linear_v1,0.0,1.057683465515,0.0
31.0,legacy_linear_v1,0.0,1.057683465515,0.0
31.1,legacy_linear_v1,0.0,1.057683465515,0.0
31.2,legacy_linear_v1,0.0,1.057683465515,0.0
31.3,legacy_linear_v1,0.0,1.057683465515,0.0
31.4,legacy_linear_v1,0.0,1.057683465515,0.0
31.5,legacy_linear_v1,0.0,1.057683465515,0.0
31.6,legacy_linear_v1,0.0,1.057683465515,0.0
31.7,legacy_linear_v1,0.0,1.057683465515,0.0
31.8,legacy_linear_v1,0.0,1.057683465515,0.0
31.9,legacy_linear_v1,0.0,1.057683465515,0.0
32.0,legacy_linear_v1,0.0,1.057683465515,0.0
32.1,legacy_linear_v1,0.0,1.057683465515,0.0
