model_id,story_id,condition_id,persona_id,temperature,temperature_label,emotion,membership_family,membership_hmax,n_attempts,n_valid_entropy,n_missing_entropy,n_valid_H_raw,mean_H_raw,median_H_raw,sd_H_raw,min_H_raw,max_H_raw,n_valid_H_norm,mean_H_norm,median_H_norm,sd_H_norm,min_H_norm,max_H_norm
google/gemini-2.5-pro,T3,C12,p3,0.9,t09,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.44532875,0.5,0.083251669,0.327690571,0.50829568,3,0.437238623,0.49091668,0.081739265,0.321737535,0.499061656
google/gemini-2.5-pro,T3,C12,p3,0.9,t09,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.291762058,0.257542476,0.048393797,0.257542476,0.360201221,3,0.275846406,0.243493507,0.04575391,0.243493507,0.340552206
google/gemini-2.5-pro,T3,C12,p3,0.9,t09,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.089164363,0.05455673,0.048942584,0.05455673,0.15837963,3,0.087544546,0.053565617,0.048053462,0.053565617,0.155502404
google/gemini-2.5-pro,T3,C12,p3,0.9,t09,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.642923746,0.964385619,0.454615741,0.0,0.964385619,3,0.607852188,0.911778281,0.429816404,0.0,0.911778281
google/gemini-2.5-pro,T3,C12,p3,0.9,t09,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.454091527,0.681137291,0.321091198,0.0,0.681137291,3,0.44584221,0.668763315,0.31525805,0.0,0.668763315
google/gemini-2.5-pro,T3,C13,p4,0.1,t01,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T3,C13,p4,0.1,t01,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T3,C13,p4,0.1,t01,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.815538889,1.028320834,0.300919112,0.389975,1.028320834,3,0.771051157,0.972225823,0.284503942,0.368701823,0.972225823
google/gemini-2.5-pro,T3,C13,p4,0.1,t01,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.683044839,0.920272477,0.335490543,0.208589563,0.920272477,3,0.670636209,0.903554218,0.329395807,0.204800192,0.903554218
google/gemini-2.5-pro,T3,C13,p4,0.1,t01,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T3,C13,p4,0.1,t01,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T3,C13,p4,0.1,t01,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.129991667,0.0,0.183835978,0.0,0.389975,3,0.122900608,0.0,0.173807706,0.0,0.368701823
google/gemini-2.5-pro,T3,C13,p4,0.1,t01,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.069529854,0.0,0.098330063,0.0,0.208589563,3,0.068266731,0.0,0.096543736,0.0,0.204800192
google/gemini-2.5-pro,T3,C14,p4,0.4,t04,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T3,C14,p4,0.4,t04,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T3,C14,p4,0.4,t04,interest,legacy_linear_v1,1.057697511124,3,3,0,3,1.028320834,1.028320834,0.0,1.028320834,1.028320834,3,0.972225823,0.972225823,0.0,0.972225823,0.972225823
google/gemini-2.5-pro,T3,C14,p4,0.4,t04,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.920272477,0.920272477,0.0,0.920272477,0.920272477,3,0.903554218,0.903554218,0.0,0.903554218,0.903554218
google/gemini-2.5-pro,T3,C14,p4,0.4,t04,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T3,C14,p4,0.4,t04,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T3,C14,p4,0.4,t04,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.593316667,0.389975,0.287568543,0.389975,1.0,3,0.56095118,0.368701823,0.271881648,0.368701823,0.945449894
google/gemini-2.5-pro,T3,C14,p4,0.4,t04,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.395493758,0.208589563,0.264322447,0.208589563,0.769302148,3,0.388308966,0.204800192,0.259520597,0.204800192,0.755326513
google/gemini-2.5-pro,T3,C15,p4,0.7,t07,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T3,C15,p4,0.7,t07,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T3,C15,p4,0.7,t07,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.685547222,1.028320834,0.48475509,0.0,1.028320834,3,0.648150549,0.972225823,0.458311648,0.0,0.972225823
google/gemini-2.5-pro,T3,C15,p4,0.7,t07,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.613514984,0.920272477,0.433820606,0.0,0.920272477,3,0.602369479,0.903554218,0.425939543,0.0,0.903554218
google/gemini-2.5-pro,T3,C15,p4,0.7,t07,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T3,C15,p4,0.7,t07,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T3,C15,p4,0.7,t07,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.676106945,1.0,0.478219592,0.0,1.028320834,3,0.639225239,0.945449894,0.452132663,0.0,0.972225823
google/gemini-2.5-pro,T3,C15,p4,0.7,t07,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.563191542,0.769302148,0.402977704,0.0,0.920272477,3,0.552960244,0.755326513,0.395656953,0.0,0.903554218
google/gemini-2.5-pro,T3,C16,p4,0.9,t09,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.129991667,0.0,0.183835978,0.0,0.389975,3,0.122900608,0.0,0.173807706,0.0,0.368701823
google/gemini-2.5-pro,T3,C16,p4,0.9,t09,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.069529854,0.0,0.098330063,0.0,0.208589563,3,0.068266731,0.0,0.096543736,0.0,0.204800192
google/gemini-2.5-pro,T3,C16,p4,0.9,t09,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.377360069,0.389975,0.303094471,0.0,0.742105208,3,0.356775038,0.368701823,0.286560635,0.0,0.70162329
google/gemini-2.5-pro,T3,C16,p4,0.9,t09,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.14524112,0.208589563,0.10297964,0.0,0.227133797,3,0.142602577,0.204800192,0.101108846,0.0,0.22300754
google/gemini-2.5-pro,T3,C16,p4,0.9,t09,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T3,C16,p4,0.9,t09,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
google/gemini-2.5-pro,T3,C16,p4,0.9,t09,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.129991667,0.0,0.183835978,0.0,0.389975,3,0.122900608,0.0,0.173807706,0.0,0.368701823
google/gemini-2.5-pro,T3,C16,p4,0.9,t09,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.069529854,0.0,0.098330063,0.0,0.208589563,3,0.068266731,0.0,0.096543736,0.0,0.204800192
openai/gpt-5.4,T1,C01,p1,0.1,t01,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.429819039,0.257542476,0.243635852,0.257542476,0.774372166,3,0.406372365,0.243493507,0.230345491,0.243493507,0.732130082
openai/gpt-5.4,T1,C01,p1,0.1,t01,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.162158015,0.05455673,0.152171197,0.05455673,0.377360587,3,0.159212149,0.053565617,0.149406758,0.053565617,0.370505213
openai/gpt-5.4,T1,C01,p1,0.1,t01,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.516854198,0.521146811,0.006070672,0.508268971,0.521146811,3,0.488659747,0.492718198,0.005739516,0.480542845,0.492718198
openai/gpt-5.4,T1,C01,p1,0.1,t01,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.526502626,0.530069958,0.00504497,0.51936796,0.530069958,3,0.516937842,0.520440368,0.00495332,0.509932789,0.520440368
openai/gpt-5.4,T1,C01,p1,0.1,t01,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.304605214,0.328136583,0.033278381,0.257542476,0.328136583,3,0.287988967,0.310236698,0.031463042,0.243493507,0.310236698
openai/gpt-5.4,T1,C01,p1,0.1,t01,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.095512131,0.115989832,0.028959842,0.05455673,0.115989832,3,0.093776997,0.113882686,0.028433739,0.053565617,0.113882686
openai/gpt-5.4,T1,C01,p1,0.1,t01,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.909789164,0.865196347,0.063063767,0.865196347,0.998974798,3,0.860160069,0.817999795,0.059623631,0.817999795,0.944480617
openai/gpt-5.4,T1,C01,p1,0.1,t01,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.547005683,0.447554182,0.140645661,0.447554182,0.745908684,3,0.537068428,0.439423627,0.138090602,0.439423627,0.73235803
openai/gpt-5.4,T1,C02,p1,0.4,t04,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.281073845,0.257542476,0.033278381,0.257542476,0.328136583,3,0.265741237,0.243493507,0.031463042,0.243493507,0.310236698
openai/gpt-5.4,T1,C02,p1,0.4,t04,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.07503443,0.05455673,0.028959842,0.05455673,0.115989832,3,0.073671307,0.053565617,0.028433739,0.053565617,0.113882686
openai/gpt-5.4,T1,C02,p1,0.4,t04,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.862808037,0.862808037,0.0,0.862808037,0.862808037,3,0.815741768,0.815741768,0.0,0.815741768,0.815741768
openai/gpt-5.4,T1,C02,p1,0.4,t04,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.511089574,0.511089574,0.0,0.511089574,0.511089574,3,0.501804794,0.501804794,0.0,0.501804794,0.501804794
openai/gpt-5.4,T1,C02,p1,0.4,t04,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.304605214,0.328136583,0.033278381,0.257542476,0.328136583,3,0.287988967,0.310236698,0.031463042,0.243493507,0.310236698
openai/gpt-5.4,T1,C02,p1,0.4,t04,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.095512131,0.115989832,0.028959842,0.05455673,0.115989832,3,0.093776997,0.113882686,0.028433739,0.053565617,0.113882686
openai/gpt-5.4,T1,C02,p1,0.4,t04,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.532958822,0.549050971,0.165614117,0.322557032,0.727268464,3,0.503885862,0.519100183,0.15657985,0.304961511,0.687595892
openai/gpt-5.4,T1,C02,p1,0.4,t04,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.111549186,0.087306706,0.087118354,0.019058581,0.22828227,3,0.109522712,0.085720636,0.085535706,0.018712351,0.224135148
openai/gpt-5.4,T1,C03,p1,0.7,t07,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.257542476,0.257542476,0.0,0.257542476,0.257542476,3,0.243493507,0.243493507,0.0,0.243493507,0.243493507
openai/gpt-5.4,T1,C03,p1,0.7,t07,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.05455673,0.05455673,0.0,0.05455673,0.05455673,3,0.053565617,0.053565617,0.0,0.053565617,0.053565617
openai/gpt-5.4,T1,C03,p1,0.7,t07,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.521146811,0.521146811,0.0,0.521146811,0.521146811,3,0.492718198,0.492718198,0.0,0.492718198,0.492718198
openai/gpt-5.4,T1,C03,p1,0.7,t07,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.530069958,0.530069958,0.0,0.530069958,0.530069958,3,0.520440368,0.520440368,0.0,0.520440368,0.520440368
openai/gpt-5.4,T1,C03,p1,0.7,t07,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.328136583,0.328136583,0.0,0.328136583,0.328136583,3,0.310236698,0.310236698,0.0,0.310236698,0.310236698
openai/gpt-5.4,T1,C03,p1,0.7,t07,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.115989832,0.115989832,0.0,0.115989832,0.115989832,3,0.113882686,0.113882686,0.0,0.113882686,0.113882686
openai/gpt-5.4,T1,C03,p1,0.7,t07,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.921927196,0.865196347,0.080229536,0.865196347,1.035388893,3,0.87163597,0.817999795,0.075853006,0.817999795,0.978908319
openai/gpt-5.4,T1,C03,p1,0.7,t07,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.543223527,0.447554182,0.135296885,0.447554182,0.734562217,3,0.533354981,0.439423627,0.132838995,0.439423627,0.72121769
openai/gpt-5.4,T1,C04,p1,0.9,t09,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.301686651,0.257542476,0.062429291,0.257542476,0.389975,3,0.285229612,0.243493507,0.059023766,0.243493507,0.368701823
openai/gpt-5.4,T1,C04,p1,0.9,t09,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.105901008,0.05455673,0.072611774,0.05455673,0.208589563,3,0.103977142,0.053565617,0.071292662,0.053565617,0.204800192
openai/gpt-5.4,T1,C04,p1,0.9,t09,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.635033887,0.521146811,0.161060647,0.521146811,0.862808037,3,0.600392721,0.492718198,0.152274771,0.492718198,0.815741768
openai/gpt-5.4,T1,C04,p1,0.9,t09,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.523743164,0.530069958,0.008947439,0.511089574,0.530069958,3,0.51422851,0.520440368,0.008784894,0.501804794,0.520440368
openai/gpt-5.4,T1,C04,p1,0.9,t09,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.328136583,0.328136583,0.0,0.328136583,0.328136583,3,0.310236698,0.310236698,0.0,0.310236698,0.310236698
openai/gpt-5.4,T1,C04,p1,0.9,t09,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.115989832,0.115989832,0.0,0.115989832,0.115989832,3,0.113882686,0.113882686,0.0,0.113882686,0.113882686
openai/gpt-5.4,T1,C04,p1,0.9,t09,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.684316575,0.865196347,0.255802626,0.322557032,0.865196347,3,0.646987034,0.817999795,0.241848566,0.304961511,0.817999795
openai/gpt-5.4,T1,C04,p1,0.9,t09,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.304722315,0.447554182,0.201994764,0.019058581,0.447554182,3,0.299186535,0.439423627,0.198325197,0.018712351,0.439423627
openai/gpt-5.4,T1,C05,p2,0.1,t01,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.257542476,0.257542476,0.0,0.257542476,0.257542476,3,0.243493507,0.243493507,0.0,0.243493507,0.243493507
openai/gpt-5.4,T1,C05,p2,0.1,t01,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.05455673,0.05455673,0.0,0.05455673,0.05455673,3,0.053565617,0.053565617,0.0,0.053565617,0.053565617
openai/gpt-5.4,T1,C05,p2,0.1,t01,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.635033887,0.521146811,0.161060647,0.521146811,0.862808037,3,0.600392721,0.492718198,0.152274771,0.492718198,0.815741768
openai/gpt-5.4,T1,C05,p2,0.1,t01,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.523743164,0.530069958,0.008947439,0.511089574,0.530069958,3,0.51422851,0.520440368,0.008784894,0.501804794,0.520440368
openai/gpt-5.4,T1,C05,p2,0.1,t01,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.328136583,0.328136583,0.0,0.328136583,0.328136583,3,0.310236698,0.310236698,0.0,0.310236698,0.310236698
openai/gpt-5.4,T1,C05,p2,0.1,t01,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.115989832,0.115989832,0.0,0.115989832,0.115989832,3,0.113882686,0.113882686,0.0,0.113882686,0.113882686
openai/gpt-5.4,T1,C05,p2,0.1,t01,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.759814555,0.865196347,0.149032359,0.549050971,0.865196347,3,0.718366591,0.817999795,0.140902628,0.519100183,0.817999795
openai/gpt-5.4,T1,C05,p2,0.1,t01,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.32747169,0.447554182,0.169822289,0.087306706,0.447554182,3,0.32152263,0.439423627,0.166737189,0.085720636,0.439423627
openai/gpt-5.4,T1,C06,p2,0.4,t04,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.281073845,0.257542476,0.033278381,0.257542476,0.328136583,3,0.265741237,0.243493507,0.031463042,0.243493507,0.310236698
openai/gpt-5.4,T1,C06,p2,0.4,t04,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.07503443,0.05455673,0.028959842,0.05455673,0.115989832,3,0.073671307,0.053565617,0.028433739,0.053565617,0.113882686
openai/gpt-5.4,T1,C06,p2,0.4,t04,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.516854198,0.521146811,0.006070672,0.508268971,0.521146811,3,0.488659747,0.492718198,0.005739516,0.480542845,0.492718198
openai/gpt-5.4,T1,C06,p2,0.4,t04,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.526502626,0.530069958,0.00504497,0.51936796,0.530069958,3,0.516937842,0.520440368,0.00495332,0.509932789,0.520440368
openai/gpt-5.4,T1,C06,p2,0.4,t04,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.304605214,0.328136583,0.033278381,0.257542476,0.328136583,3,0.287988967,0.310236698,0.031463042,0.243493507,0.310236698
openai/gpt-5.4,T1,C06,p2,0.4,t04,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.095512131,0.115989832,0.028959842,0.05455673,0.115989832,3,0.093776997,0.113882686,0.028433739,0.053565617,0.113882686
openai/gpt-5.4,T1,C06,p2,0.4,t04,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.865196347,0.865196347,0.0,0.865196347,0.865196347,3,0.817999795,0.817999795,0.0,0.817999795,0.817999795
openai/gpt-5.4,T1,C06,p2,0.4,t04,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.447554182,0.447554182,0.0,0.447554182,0.447554182,3,0.439423627,0.439423627,0.0,0.439423627,0.439423627
openai/gpt-5.4,T1,C07,p2,0.7,t07,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.636315184,0.774372166,0.195242056,0.360201221,0.774372166,3,0.601604124,0.732130082,0.184591581,0.340552206,0.732130082
openai/gpt-5.4,T1,C07,p2,0.7,t07,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.304366934,0.377360587,0.103228613,0.15837963,0.377360587,3,0.29883761,0.370505213,0.101353296,0.155502404,0.370505213
openai/gpt-5.4,T1,C07,p2,0.7,t07,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.635033887,0.521146811,0.161060647,0.521146811,0.862808037,3,0.600392721,0.492718198,0.152274771,0.492718198,0.815741768
openai/gpt-5.4,T1,C07,p2,0.7,t07,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.523743164,0.530069958,0.008947439,0.511089574,0.530069958,3,0.51422851,0.520440368,0.008784894,0.501804794,0.520440368
openai/gpt-5.4,T1,C07,p2,0.7,t07,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.304605214,0.328136583,0.033278381,0.257542476,0.328136583,3,0.287988967,0.310236698,0.031463042,0.243493507,0.310236698
openai/gpt-5.4,T1,C07,p2,0.7,t07,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.095512131,0.115989832,0.028959842,0.05455673,0.115989832,3,0.093776997,0.113882686,0.028433739,0.053565617,0.113882686
openai/gpt-5.4,T1,C07,p2,0.7,t07,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.684316575,0.865196347,0.255802626,0.322557032,0.865196347,3,0.646987034,0.817999795,0.241848566,0.304961511,0.817999795
openai/gpt-5.4,T1,C07,p2,0.7,t07,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.304722315,0.447554182,0.201994764,0.019058581,0.447554182,3,0.299186535,0.439423627,0.198325197,0.018712351,0.439423627
openai/gpt-5.4,T1,C08,p2,0.9,t09,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.429819039,0.257542476,0.243635852,0.257542476,0.774372166,3,0.406372365,0.243493507,0.230345491,0.243493507,0.732130082
openai/gpt-5.4,T1,C08,p2,0.9,t09,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.162158015,0.05455673,0.152171197,0.05455673,0.377360587,3,0.159212149,0.053565617,0.149406758,0.053565617,0.370505213
openai/gpt-5.4,T1,C08,p2,0.9,t09,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.521146811,0.521146811,0.0,0.521146811,0.521146811,3,0.492718198,0.492718198,0.0,0.492718198,0.492718198
openai/gpt-5.4,T1,C08,p2,0.9,t09,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.530069958,0.530069958,0.0,0.530069958,0.530069958,3,0.520440368,0.520440368,0.0,0.520440368,0.520440368
openai/gpt-5.4,T1,C08,p2,0.9,t09,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.328136583,0.328136583,0.0,0.328136583,0.328136583,3,0.310236698,0.310236698,0.0,0.310236698,0.310236698
openai/gpt-5.4,T1,C08,p2,0.9,t09,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.115989832,0.115989832,0.0,0.115989832,0.115989832,3,0.113882686,0.113882686,0.0,0.113882686,0.113882686
openai/gpt-5.4,T1,C08,p2,0.9,t09,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.865196347,0.865196347,0.0,0.865196347,0.865196347,3,0.817999795,0.817999795,0.0,0.817999795,0.817999795
openai/gpt-5.4,T1,C08,p2,0.9,t09,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.447554182,0.447554182,0.0,0.447554182,0.447554182,3,0.439423627,0.439423627,0.0,0.439423627,0.439423627
openai/gpt-5.4,T1,C09,p3,0.1,t01,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.315293427,0.328136583,0.042882899,0.257542476,0.360201221,3,0.298094137,0.310236698,0.040543632,0.243493507,0.340552206
openai/gpt-5.4,T1,C09,p3,0.1,t01,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.109642064,0.115989832,0.042622523,0.05455673,0.15837963,3,0.107650236,0.113882686,0.041848215,0.053565617,0.155502404
openai/gpt-5.4,T1,C09,p3,0.1,t01,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.516854198,0.521146811,0.006070672,0.508268971,0.521146811,3,0.488659747,0.492718198,0.005739516,0.480542845,0.492718198
openai/gpt-5.4,T1,C09,p3,0.1,t01,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.526502626,0.530069958,0.00504497,0.51936796,0.530069958,3,0.516937842,0.520440368,0.00495332,0.509932789,0.520440368
openai/gpt-5.4,T1,C09,p3,0.1,t01,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.832268312,0.774372166,0.081877515,0.774372166,0.948060603,3,0.786867987,0.732130082,0.077411087,0.732130082,0.896343797
openai/gpt-5.4,T1,C09,p3,0.1,t01,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.462288263,0.377360587,0.120105873,0.377360587,0.632143617,3,0.453890039,0.370505213,0.117923952,0.370505213,0.620659692
openai/gpt-5.4,T1,C09,p3,0.1,t01,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.865196347,0.865196347,0.0,0.865196347,0.865196347,3,0.817999795,0.817999795,0.0,0.817999795,0.817999795
openai/gpt-5.4,T1,C09,p3,0.1,t01,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.447554182,0.447554182,0.0,0.447554182,0.447554182,3,0.439423627,0.439423627,0.0,0.439423627,0.439423627
openai/gpt-5.4,T1,C10,p3,0.4,t04,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.338824796,0.328136583,0.015115415,0.328136583,0.360201221,3,0.320341867,0.310236698,0.014290868,0.310236698,0.340552206
openai/gpt-5.4,T1,C10,p3,0.4,t04,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.130119764,0.115989832,0.019982742,0.115989832,0.15837963,3,0.127755926,0.113882686,0.019619723,0.113882686,0.155502404
openai/gpt-5.4,T1,C10,p3,0.4,t04,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.510956729,0.521146811,0.014410952,0.490576565,0.521146811,3,0.483083986,0.492718198,0.013624833,0.463815562,0.492718198
openai/gpt-5.4,T1,C10,p3,0.4,t04,interest,sigmoid_s_v1,1.018502773018,3,3,0,3,0.510843975,0.530069958,0.027189646,0.472392009,0.530069958,3,0.501563657,0.520440368,0.026695701,0.463810234,0.520440368
openai/gpt-5.4,T1,C10,p3,0.4,t04,sadness,legacy_linear_v1,1.057697511124,3,3,0,3,0.868762269,0.774372166,0.133487764,0.774372166,1.057542476,3,0.821371196,0.732130082,0.126205993,0.732130082,0.999853422
openai/gpt-5.4,T1,C10,p3,0.4,t04,sadness,sigmoid_s_v1,1.018502773018,3,3,0,3,0.590437511,0.377360587,0.301336276,0.377360587,1.01659136,3,0.579711245,0.370505213,0.295862009,0.370505213,0.998123311
openai/gpt-5.4,T1,C10,p3,0.4,t04,surprise,legacy_linear_v1,1.057697511124,3,3,0,3,0.962358956,0.998974798,0.069395493,0.865196347,1.022905723,3,0.909862173,0.944480617,0.065609962,0.817999795,0.967106108
openai/gpt-5.4,T1,C10,p3,0.4,t04,surprise,sigmoid_s_v1,1.018502773018,3,3,0,3,0.650910018,0.745908684,0.14389767,0.447554182,0.759267186,3,0.63908517,0.73235803,0.141283533,0.439423627,0.745473853
openai/gpt-5.4,T1,C11,p3,0.7,t07,anger,legacy_linear_v1,1.057697511124,3,3,0,3,0.32521802,0.328136583,0.054104725,0.257542476,0.389975,3,0.307477342,0.310236698,0.051153307,0.243493507,0.368701823
openai/gpt-5.4,T1,C11,p3,0.7,t07,anger,sigmoid_s_v1,1.018502773018,3,3,0,3,0.126378708,0.115989832,0.063311268,0.05455673,0.208589563,3,0.124082832,0.113882686,0.062161115,0.053565617,0.204800192
openai/gpt-5.4,T1,C11,p3,0.7,t07,interest,legacy_linear_v1,1.057697511124,3,3,0,3,0.516854198,0.521146811,0.006070672,0.508268971,0.521146811,3,0.488659747,0.492718198,0.005739516,0.480542845,0.492718198
