run_id,stage,design_id,manifest_row,model_id,provider,language,story_id,target_mode,repetition,ok,profile_entropy
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,98,anthropic/claude-sonnet-4.5,openrouter,en,T2,character_side,9,True,0.927804477
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,99,anthropic/claude-sonnet-4.5,openrouter,en,T2,character_side,10,True,0.943181908
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,100,anthropic/claude-sonnet-4.5,openrouter,en,T3,reader_side,1,True,0.996733199
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,101,anthropic/claude-sonnet-4.5,openrouter,en,T3,reader_side,2,True,0.995622565
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,102,anthropic/claude-sonnet-4.5,openrouter,en,T3,reader_side,3,True,0.995622565
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,103,anthropic/claude-sonnet-4.5,openrouter,en,T3,reader_side,4,True,0.995622565
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,104,anthropic/claude-sonnet-4.5,openrouter,en,T3,reader_side,5,True,0.995622565
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,105,anthropic/claude-sonnet-4.5,openrouter,en,T3,reader_side,6,True,0.995622565
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,106,anthropic/claude-sonnet-4.5,openrouter,en,T3,reader_side,7,True,0.996733199
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,107,anthropic/claude-sonnet-4.5,openrouter,en,T3,reader_side,8,True,0.995622565
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,108,anthropic/claude-sonnet-4.5,openrouter,en,T3,reader_side,9,True,0.995622565
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,109,anthropic/claude-sonnet-4.5,openrouter,en,T3,reader_side,10,True,0.995622565
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,110,anthropic/claude-sonnet-4.5,openrouter,en,T3,character_side,1,True,0.83699451
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,111,anthropic/claude-sonnet-4.5,openrouter,en,T3,character_side,2,True,0.83699451
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,112,anthropic/claude-sonnet-4.5,openrouter,en,T3,character_side,3,True,0.782495403
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,113,anthropic/claude-sonnet-4.5,openrouter,en,T3,character_side,4,True,0.83699451
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,114,anthropic/claude-sonnet-4.5,openrouter,en,T3,character_side,5,True,0.83699451
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,115,anthropic/claude-sonnet-4.5,openrouter,en,T3,character_side,6,True,0.83699451
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,116,anthropic/claude-sonnet-4.5,openrouter,en,T3,character_side,7,True,0.83699451
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,117,anthropic/claude-sonnet-4.5,openrouter,en,T3,character_side,8,True,0.782495403
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,118,anthropic/claude-sonnet-4.5,openrouter,en,T3,character_side,9,True,0.83699451
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,119,anthropic/claude-sonnet-4.5,openrouter,en,T3,character_side,10,True,0.83699451
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,120,google/gemini-2.5-pro,openrouter,en,T1,reader_side,1,True,0.49553803
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,121,google/gemini-2.5-pro,openrouter,en,T1,reader_side,2,True,0.496133319
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,122,google/gemini-2.5-pro,openrouter,en,T1,reader_side,3,True,0.492614068
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,123,google/gemini-2.5-pro,openrouter,en,T1,reader_side,4,True,0.493846254
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,124,google/gemini-2.5-pro,openrouter,en,T1,reader_side,5,True,0.49553803
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,125,google/gemini-2.5-pro,openrouter,en,T1,reader_side,6,True,0.49553803
icicic2026_benchmark_positioning_v1_stable6_main,main,icicic2026_benchmark_positioning_v1,126,google/gemini-2.5-pro,openrouter,en,T1,reader_side,7,True,0.49553803
